fold;sentence;overall;sprachliche logik;komplexität;eindeutigkeit;vorhersehbarkeit;average_sentence_length;percentage_words_six_letters;average_number_syllables;percentage_words_one_syllable;percentage_words_three_syllables;flesch_reading_ease;wiener_sachtextformel_1;wiener_sachtextformel_2;wiener_sachtextformel_3;wiener_sachtextformel_4;smog_index;coleman_liau_index;gunning_fog_index;average_chars_per_word;type_token_ratio;root_type_token_ratio;corrected_type_token_ratio;dugast_uber_index;mtld_measure;herdans_measure;summers_measure;maas_measure;yules_k;simpsons_d;lexical_density;number_unique_tokens;content_word_distribution;foreign_words_count;adjective_count;verb_count;adverb_count;noun_count;proper_noun_count;adposition_count;aux_verb_count;conjunction_count;determiner_count;lexical_item_count;grammatical_item_count;numerical_count;particle_count;punctuation_count;personal_pronoun_count;first_person_pronoun_count;second_person_pronoun_count;third_person_pronoun_count;interrogative_pronoun_count;demonstrative_count;singular_word_count;plural_word_count;indefinite_word_count;definite_word_count;finite_verb_count;infinitive_verb_count;past_tense_count;present_tense_count;passive_voice_count;bilogarithmic_ttr;avg_aux_length;noun_variation;modifier_variation;adjective_variation;adverb_variation;verb_variation;sein_to_verb_ratio;haben_to_verb_ratio;noun_token_ratio;verb_token_ratio;noun_phrases_per_sentence_count;verb_phrases_per_sentence_count;first_person_verbs_to_finite_verbs_ratio;infinitive_verbs_to_verbs_ratio;participle_verbs_to_verbs_ratio;imperative_verbs_to_verbs_ratio;present_tense_verbs_to_finite_verbs_ratio;past_tense_verbs_to_finite_verbs_ratio;second_person_verbs_to_finite_verbs_ratio;third_person_verbs_to_finite_verbs_ratio;subjunctive_verbs_to_finite_verbs_ratio;finite_verbs_to_verbs_ratio;accusative_nouns_to_nouns_ratio;dative_nouns_to_nouns_ratio;genitive_nouns_to_nouns_ratio;nominative_nouns_to_nouns_ratio;std_dev_tokens_per_sentence;pronouns_per_sentence_count;aux_to_verb_ratio;verbs_per_sentence_count;verb_to_noun_ratio;verb_to_adverb_ratio;noun_to_pronoun_ratio;characters_per_sentence_count;avg_sentence_length_in_characters;zipf_steepness_curve;zipf_goodness_fit;avg_adjective_length;avg_adverb_length;avg_lexical_verb_length;avg_noun_length;avg_proper_noun_length;avg_adposition_length;avg_conjunction_length;avg_determiner_length;avg_numeral_length;avg_particle_length;avg_pronoun_length;avg_verb_length;adjective_ttr;adverb_ttr;lexical_verb_ttr;noun_ttr;verb_ttr;proper_noun_ttr;lexical_items_ttr;adposition_ttr;aux_ttr;conjunction_ttr;determiner_ttr;particle_ttr;pronoun_ttr;grammatical_ttr;aux_to_lexical_verb_ratio
3;Ara ist ein österreichisches Unternehmen, das 1949 gegründet wurde und seitdem in Besitz der Familie Roaseler ist. Es hat verschiedene Tochtergesellschaften wie Legero und Salamander übernommen. Ara beschäftigt fast 8700 Mitarbeiter und erwirtschaftete im Jahr 2015 rund 560 Millionen Euro Umsatz.;4.71;5.0;4.43;5.0;4.43;10.25;41.46341463414634;2.048780487804878;51.21951219512195;31.70731707317073;1725.1463414634147;10.67709268292683;11.489879268292682;14.362746951219512;15.553375609756095;19.21312309064768;17.59609756097561;35.03396787626413;6.170731707317073;0.8918918918918919;5.425166581076791;3.836172078546036;134.340569272383;95.83;0.968315438360668;0.974923417923408;0.0087746557539797;73.04601899196489;0.0075075075075075;0.902439024390244;37.0;0.3695652173913043;0.0;0.0434782608695652;0.1739130434782608;0.0652173913043478;0.3043478260869565;0.1304347826086956;0.0652173913043478;0.0869565217391304;0.0652173913043478;0.0652173913043478;0.5869565217391305;0.3260869565217391;0.0869565217391304;0.0;0.0869565217391304;0.0434782608695652;0.0;0.0;0.0217391304347826;0.0;0.0217391304347826;0.108695652173913;0.0652173913043478;0.0217391304347826;0.0434782608695652;0.0434782608695652;0.0;0.0217391304347826;0.0217391304347826;0.0;0.9795383243914376;3.5;0.4814814814814814;0.1851851851851851;0.074074074074074;0.1111111111111111;0.2592592592592592;0.25;0.125;0.2962962962962963;0.2962962962962963;4.666666666666667;2.6666666666666665;0.0;0.0;0.25;0.0;0.6666666666666666;0.3333333333333333;0.0;1.0;0.0;0.75;0.3571428571428571;0.1428571428571428;0.1428571428571428;0.3571428571428571;3.39934634239519;0.6666666666666666;1.0;2.6666666666666665;0.5714285714285714;2.6666666666666665;7.0;98.0;98.0;0.189688827423904;-2.519027292104692;14.0;5.0;11.25;9.375;5.666666666666667;2.333333333333333;3.0;3.0;3.75;0.0;2.5;7.375;1.0;1.0;1.0;1.0;0.875;0.8333333333333334;1.0;0.6666666666666666;0.75;0.3333333333333333;1.0;0.0;1.0;0.7333333333333333;1.0
1;Bentheim war ein preußischer Offizier, der in mehreren Kriegen diente und zahlreiche Auszeichnungen erhielt. Er wurde bis zum Generalleutnant befördert und war zuletzt Gouverneur von Metz. Bentheim starb in Wiesbaden und hinterließ eine Familie mit drei Kindern.;6.0;6.0;5.71;6.0;5.57;9.25;48.64864864864865;1.7837837837837838;54.054054054054056;24.324324324324326;1560.6486486486488;9.92051891891892;10.73403918918919;12.959287162162164;14.691124324324324;17.21664553459151;16.279999999999998;29.99656683710738;6.0;0.8648648648648649;5.260767593771433;3.719924439802217;89.80953071128093;76.66400000000004;0.9597936000328008;0.968038760259477;0.0111346757084701;87.65522279035793;0.009009009009009;0.8648648648648649;32.0;0.3571428571428571;0.0952380952380952;0.0476190476190476;0.1904761904761904;0.0238095238095238;0.2619047619047619;0.0952380952380952;0.1428571428571428;0.0714285714285714;0.0714285714285714;0.0952380952380952;0.5238095238095238;0.4285714285714285;0.0238095238095238;0.0;0.0952380952380952;0.0476190476190476;0.0;0.0;0.0238095238095238;0.0;0.0238095238095238;0.0952380952380952;0.0714285714285714;0.0476190476190476;0.0238095238095238;0.0952380952380952;0.0;0.0952380952380952;0.0;0.0;0.9597936000328008;3.6666666666666665;0.4545454545454545;0.1363636363636363;0.0909090909090909;0.0454545454545454;0.3181818181818182;0.25;0.0;0.3181818181818182;0.3636363636363636;3.6666666666666665;2.6666666666666665;0.0;0.0;0.125;0.0;0.0;1.0;0.0;1.0;0.0;0.875;0.1818181818181818;0.4545454545454545;0.0;0.3636363636363636;1.247219128924647;0.6666666666666666;0.6;2.6666666666666665;0.7272727272727273;8.0;5.5;86.33333333333333;86.33333333333333;0.2857908084583075;-1.853318431622489;10.5;7.0;7.4;9.714285714285714;7.25;2.5;3.0;4.5;4.0;0.0;2.5;6.0;1.0;1.0;1.0;1.0;0.875;0.75;1.0;0.8333333333333334;0.6666666666666666;0.3333333333333333;1.0;0.0;1.0;0.7777777777777778;0.6
6;Brandon Segal ist ein kanadischer Eishockeyspieler, der von 1999 bis 2015 in verschiedenen Ligen spielte. Er wurde im NHL Entry Draft 2002 ausgewählt, aber nie für die Nashville Predators spielte. Er wechselte zu den Anaheim Ducks, Tampa Bay Lightning und Chicago Blackhawks, bevor er als Free Agent zum New York Rangers wechselte.;4.86;5.43;4.71;5.43;4.86;13.0;30.76923076923077;1.5961538461538465;61.53846153846154;13.461538461538462;2246.625;5.881869230769231;6.485792307692309;7.359576923076924;8.004338461538463;13.609124267808074;12.79307692307692;15.555029585798817;5.25;0.9183673469387756;6.428571428571429;4.545686450484949;195.04995992022043;168.07000000000005;0.9781187717270377;0.983718781772313;0.0056223634692447;41.649312786339046;0.0042517006802721;0.9423076923076924;49.0;0.180327868852459;0.0655737704918032;0.0327868852459016;0.1147540983606557;0.0163934426229508;0.3442622950819672;0.2950819672131147;0.1311475409836065;0.0327868852459016;0.0327868852459016;0.081967213114754;0.5081967213114754;0.360655737704918;0.0491803278688524;0.0;0.1147540983606557;0.0655737704918032;0.0;0.0;0.0491803278688524;0.0;0.0163934426229508;0.0327868852459016;0.0163934426229508;0.0163934426229508;0.0655737704918032;0.0655737704918032;0.0;0.0655737704918032;0.0;0.0;0.9849608313981364;4.0;0.6774193548387096;0.0967741935483871;0.064516129032258;0.032258064516129;0.1612903225806451;0.1428571428571428;0.0;0.0967741935483871;0.2258064516129032;7.0;2.333333333333333;0.0;0.0;0.1428571428571428;0.0;0.1666666666666666;0.8333333333333334;0.0;1.0;0.0;0.8571428571428571;0.0952380952380952;0.5714285714285714;0.0;0.3333333333333333;3.299831645537222;1.3333333333333333;0.4;2.333333333333333;0.3333333333333333;7.0;5.25;109.33333333333331;109.33333333333331;0.101849269512966;-5.387419854729276;12.0;3.0;8.4;8.666666666666666;5.944444444444445;2.5;4.0;3.0;4.0;0.0;2.25;7.142857142857143;1.0;1.0;0.6;1.0;0.7142857142857143;1.0;0.8181818181818182;0.75;1.0;1.0;0.8;0.0;0.5;0.7727272727272727;0.4
3;"Das Corps Slesvico-Holsatia wurde 1848 von Studenten in Hannover gegründet, um Freiheit und Demokratie zu fördern. Es erlebte mehrere Umwandlungen und Herausforderungen, darunter die Suspendierung 1935 und die Wiedergründung 1950. Heute ist es Teil des Weinheimer Senioren-Convents und besitzt den Uni-Biergarten, jetzt ""Leibniz Lounge"".";4.86;5.14;2.86;5.14;3.86;11.75;46.80851063829788;1.893617021276596;53.191489361702125;29.78723404255319;2004.223404255319;11.185131914893615;12.026413829787233;14.811885638297872;16.49888510638298;18.718522559693508;17.085957446808504;30.050837483024;6.0212765957446805;0.8780487804878049;5.622255427989819;3.975534938694475;131.79145023181633;94.136;0.9649789674437054;0.9728284070652438;0.0094305514817637;95.18143961927426;0.0097560975609756;0.9148936170212766;43.0;0.293103448275862;0.0;0.0;0.1034482758620689;0.0517241379310344;0.3275862068965517;0.1551724137931034;0.0517241379310344;0.0344827586206896;0.0689655172413793;0.1034482758620689;0.4827586206896552;0.3103448275862069;0.0517241379310344;0.0172413793103448;0.1896551724137931;0.0344827586206896;0.0;0.0;0.0344827586206896;0.0;0.0;0.1206896551724138;0.0517241379310344;0.0;0.0862068965517241;0.0344827586206896;0.0172413793103448;0.0172413793103448;0.0172413793103448;0.0;0.968123165206255;4.0;0.6785714285714286;0.1071428571428571;0.0;0.1071428571428571;0.2142857142857142;0.1666666666666666;0.0;0.3571428571428571;0.2142857142857142;6.333333333333333;2.0;0.0;0.1666666666666666;0.1666666666666666;0.0;0.5;0.5;0.0;1.0;0.0;0.6666666666666666;0.4210526315789473;0.1052631578947368;0.1052631578947368;0.3157894736842105;1.247219128924647;0.6666666666666666;0.5;2.0;0.3157894736842105;2.0;9.5;111.33333333333331;111.33333333333331;0.2846379175470354;-0.2539215418549383;0.0;6.0;7.5;10.2;7.333333333333333;2.333333333333333;3.0;3.6666666666666665;4.0;2.0;2.0;6.333333333333333;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.25;0.8333333333333334;1.0;0.5;0.7222222222222222;0.5
3;Das Internationale Dressurfestival Lingen war ein Dressurturnier in Lingen, das seit 2008 in der Freilandsaison auf dem Festivalgelände in Emstek stattfindet.;5.0;4.71;4.57;5.29;5.29;10.5;42.85714285714285;2.095238095238096;57.14285714285714;28.57142857142857;1767.428571428571;10.099171428571427;10.900814285714285;13.425249999999998;14.613085714285711;24.721251351822264;19.46095238095238;58.62176870748299;6.476190476190476;0.8;3.5777087639996634;2.5298221281347035;43.8652057653487;28.000000000000007;0.9255128526390368;0.92944945586755;0.0248644206354913;249.99999999999997;0.0263157894736842;0.8571428571428571;18.0;0.1739130434782608;0.0;0.0;0.0869565217391304;0.0;0.3478260869565217;0.217391304347826;0.217391304347826;0.0434782608695652;0.0;0.1739130434782608;0.4347826086956521;0.4782608695652174;0.0434782608695652;0.0;0.0869565217391304;0.0434782608695652;0.0;0.0;0.0;0.0;0.0434782608695652;0.1304347826086956;0.0;0.0434782608695652;0.1304347826086956;0.0434782608695652;0.0;0.0;0.0434782608695652;0.0;0.9493678621260132;3.0;0.7;0.0;0.0;0.0;0.2;0.5;0.0;0.3;0.2;8.0;2.0;0.0;0.0;0.0;0.0;0.5;0.5;0.0;1.0;0.0;1.0;0.0;0.5;0.0;0.5;0.0;1.0;1.0;2.0;0.25;0.0;8.0;157.0;157.0;0.3331641886124257;-0.2078610435524828;0.0;0.0;11.0;14.333333333333334;9.4;2.6;0.0;3.0;4.0;0.0;3.0;7.0;0.0;0.0;1.0;1.0;1.0;0.8;1.0;0.6;1.0;0.0;1.0;0.0;1.0;0.7272727272727273;1.0
5;Das Syrische Gliedkraut ist eine Pflanze, die in den Gebirgen von Kreta und Syrien vorkommt. Es hat dicht weißwollig behaarte Laubblätter und kelchförmige Blüten mit einem scharfen Zähnen. Es wird als Teepflanze genutzt und wird auf Kreta geerntet, um den sogenannten “Kretischen Bergtee” zu produzieren.;4.25;4.0;3.75;5.25;5.0;11.25;44.44444444444444;1.6222222222222222;57.77777777777777;15.555555555555555;1930.1;7.891111111111112;8.611916666666666;9.923013888888889;11.555777777777775;14.39478758073233;14.62755555555555;18.32716049382716;5.622222222222222;0.8666666666666667;5.813776741499453;4.110960958218893;101.26201175592313;94.50000000000004;0.9624077931717798;0.9713357501950184;0.0098753716488504;69.13580246913578;0.007070707070707;0.8666666666666667;39.0;0.3269230769230769;0.0384615384615384;0.1153846153846153;0.1538461538461538;0.0;0.25;0.1346153846153846;0.1153846153846153;0.0576923076923076;0.0576923076923076;0.0961538461538461;0.5192307692307693;0.4038461538461538;0.0;0.0192307692307692;0.1346153846153846;0.0576923076923076;0.0;0.0;0.0384615384615384;0.0;0.0192307692307692;0.0576923076923076;0.0576923076923076;0.0384615384615384;0.0576923076923076;0.0384615384615384;0.0192307692307692;0.0;0.0384615384615384;0.0;0.9624077931717798;3.6666666666666665;0.4444444444444444;0.2222222222222222;0.2222222222222222;0.0;0.2592592592592592;0.125;0.125;0.2222222222222222;0.2962962962962963;4.333333333333333;2.6666666666666665;0.0;0.125;0.25;0.0;1.0;0.0;0.0;1.0;0.0;0.625;0.3076923076923077;0.3846153846153846;0.0;0.3076923076923077;1.632993161855452;1.0;0.6;2.6666666666666665;0.6153846153846154;0.0;4.333333333333333;100.33333333333331;100.33333333333331;0.2883707280144923;-2.2693140644119567;9.0;0.0;7.4;8.0;7.285714285714286;2.6666666666666665;3.0;3.6;0.0;2.0;2.333333333333333;6.0;1.0;0.0;1.0;1.0;0.875;0.8571428571428571;1.0;1.0;0.6666666666666666;0.3333333333333333;0.8;1.0;0.6666666666666666;0.7619047619047619;0.6
2;Das Unternehmen wurde 1926 als Gemeinnützige Baugesellschaft Mannheim gegründet und 1991 umbenannt in GBG - Mannheimer Wohnungsbaugesellschaft mbH. Die Tochtergesellschaften sind BBS (Sanierung von Schulen), MWS Projektentwicklungsgesellschaft (Konversionsflächen) und ServiceHaus GmbH (Dienstleister für Mieter).;5.38;5.5;4.63;5.63;4.5;11.0;48.48484848484848;2.393939393939394;51.51515151515152;39.39393939393939;1839.9545454545453;13.190866666666668;14.113139393939392;17.852621212121207;19.45341818181818;23.83046651908699;29.618181818181814;52.15022956841139;8.181818181818182;0.967741935483871;5.388159060803248;3.810003810005715;397.29951705856587;269.08000000000027;0.9904513846818752;0.9922231302038068;0.002780620529294;20.81165452653487;0.0021505376344086;0.9696969696969696;32.0;0.2093023255813953;0.0;0.0;0.0930232558139534;0.0;0.4418604651162791;0.2790697674418604;0.0930232558139534;0.0465116279069767;0.0465116279069767;0.0465116279069767;0.5348837209302325;0.2325581395348837;0.0465116279069767;0.0;0.2325581395348837;0.0;0.0;0.0;0.0;0.0;0.0;0.0697674418604651;0.0930232558139534;0.0;0.0465116279069767;0.0;0.0;0.0;0.0;0.0;0.9915343417267494;4.5;0.8260869565217391;0.0;0.0;0.0;0.1739130434782608;0.25;0.0;0.3043478260869565;0.1739130434782608;9.5;2.0;0.0;0.0;0.5;0.0;0.5;0.5;0.0;1.0;0.0;0.5;0.0526315789473684;0.2105263157894736;0.0;0.6842105263157895;0.5;0.0;1.0;2.0;0.2105263157894736;0.0;0.0;155.5;155.5;0.0997454518485615;-13.93495050784344;0.0;0.0;9.0;12.142857142857142;10.583333333333334;2.75;3.0;3.0;4.0;0.0;0.0;6.75;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.5;1.0;0.0;0.0;0.9;1.0
0;Das denkmalgeschützte Haus in der brandenburgischen Altstadt wurde 1925 im expressionistischen Stil erbaut. Es gehört einer Erbengemeinschaft und wurde in den 2000er Jahren saniert. Im Erdgeschoss betreibt eine Enkelin des Bauherrn ein Reformhaus, dessen Einrichtung ebenfalls denkmalgeschützt ist.;5.67;5.83;4.67;5.5;5.0;9.5;50.0;2.0;50.0;26.31578947368421;1593.0;10.655505263157895;11.493478947368422;13.990013157894737;15.934252631578945;17.7819850221956;20.851578947368427;31.500831024930747;6.7631578947368425;0.918918918918919;5.589565568382148;3.952419717289856;160.8990644616365;127.7733333333334;0.976582855087353;0.981544872005082;0.0064850947817584;43.82761139517896;0.0045045045045045;0.9473684210526316;36.0;0.4545454545454545;0.0;0.1136363636363636;0.1590909090909091;0.0227272727272727;0.2272727272727272;0.0;0.0909090909090909;0.0681818181818181;0.0227272727272727;0.2045454545454545;0.5227272727272727;0.4318181818181818;0.0227272727272727;0.0;0.0909090909090909;0.0454545454545454;0.0;0.0;0.0227272727272727;0.0;0.0227272727272727;0.2045454545454545;0.0227272727272727;0.0681818181818181;0.1363636363636363;0.0454545454545454;0.0;0.0;0.0454545454545454;0.0;0.9773921236155249;4.333333333333333;0.4347826086956521;0.2608695652173913;0.217391304347826;0.0434782608695652;0.2608695652173913;0.1428571428571428;0.0;0.4347826086956521;0.3043478260869565;3.333333333333333;2.333333333333333;0.0;0.0;0.2857142857142857;0.0;0.6;0.4;0.0;1.0;0.0;0.7142857142857143;0.1;0.5;0.1;0.3;1.247219128924647;0.6666666666666666;0.75;2.333333333333333;0.7;7.0;5.0;98.33333333333331;98.33333333333331;0.1922949120032566;-6.9059233021298905;15.0;9.0;6.75;8.6;0.0;2.0;3.0;3.333333333333333;4.0;0.0;4.0;5.714285714285714;1.0;1.0;1.0;1.0;0.8571428571428571;0.0;1.0;0.25;0.6666666666666666;1.0;0.8888888888888888;0.0;1.0;0.7368421052631579;0.75
1;David Oppenheimer war ein Rabbiner, Bibliophiler und Mäzen. Er sammelte eine umfangreiche Sammlung von hebräischen Handschriften und Drucken, die heute in der Bodleian Library in Oxford zu finden sind. Sein Grab befindet sich auf dem alten Jüdischen Friedhof in Prag.;5.44;5.44;4.22;5.56;5.22;10.0;40.0;1.725;52.5;20.0;1699.0875;8.138250000000001;8.8555;10.55925;11.837;15.903189008614271;14.020999999999995;24.0;5.575;0.925;5.850213671311502;4.13672575837461;174.54544087318462;149.33333333333343;0.9788657931386814;0.983635670444886;0.0057291671154364;49.99999999999997;0.0051282051282051;0.925;37.0;0.3111111111111111;0.0;0.0666666666666666;0.1111111111111111;0.0222222222222222;0.3333333333333333;0.1777777777777777;0.1111111111111111;0.0444444444444444;0.0444444444444444;0.1111111111111111;0.5333333333333333;0.4;0.0;0.0222222222222222;0.1111111111111111;0.0666666666666666;0.0;0.0;0.0444444444444444;0.0;0.0222222222222222;0.1111111111111111;0.0444444444444444;0.0444444444444444;0.0444444444444444;0.0444444444444444;0.0222222222222222;0.0222222222222222;0.0222222222222222;0.0;0.9788657931386814;3.5;0.625;0.1666666666666666;0.125;0.0416666666666666;0.2083333333333333;0.4;0.0;0.2916666666666667;0.2083333333333333;5.0;1.6666666666666667;0.0;0.2;0.0;0.0;0.5;0.5;0.0;1.0;0.0;0.8;0.0666666666666666;0.5333333333333333;0.0;0.4;5.557777333511022;1.0;0.6666666666666666;1.6666666666666667;0.3333333333333333;5.0;5.0;88.0;88.0;0.1799522530898581;-2.8519807560968893;9.333333333333334;5.0;7.333333333333333;8.142857142857142;7.25;2.4;3.0;3.4;0.0;2.0;3.0;5.8;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.6;1.0;0.5;1.0;1.0;1.0;0.8333333333333334;0.6666666666666666
5;Der Landkreis Perleberg war ein Landkreis im Bezirk Schwerin der DDR. Er bestand von 1952 bis 1990 und war von 1990 bis 1990 Teil des Beitrittsgebietes zur Bundesrepublik Deutschland. Der Landkreis Perleberg war ein Landkreis im Landkreis Ludwigslust in Mecklenburg-Vorpommern.;2.29;2.43;2.86;3.0;2.43;10.25;39.02439024390244;1.6585365853658536;60.97560975609756;17.073170731707318;1747.9756097560976;7.210019512195123;7.899879268292683;9.202990853658536;10.20800975609756;14.93154626358782;14.871219512195124;20.756751933373;5.7073170731707314;0.6388888888888888;3.8333333333333335;2.7105759945484325;30.277405977192945;30.444444444444443;0.8749763207000147;0.8953586783349353;0.0348885219939284;324.0740740740741;0.0333333333333333;0.6585365853658537;27.0;0.1875;0.0;0.0;0.0833333333333333;0.0;0.3541666666666667;0.1875;0.1666666666666666;0.0625;0.0208333333333333;0.1875;0.4375;0.4583333333333333;0.0833333333333333;0.0;0.0833333333333333;0.0208333333333333;0.0;0.0;0.0208333333333333;0.0;0.0;0.1666666666666666;0.0;0.0416666666666666;0.1458333333333333;0.0208333333333333;0.0;0.0208333333333333;0.0;0.0;0.8725890517453545;3.0;0.5714285714285714;0.0;0.0;0.0;0.0952380952380952;0.75;0.0;0.3809523809523809;0.1904761904761904;5.666666666666667;1.3333333333333333;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.4705882352941176;0.1176470588235294;0.4117647058823529;3.0912061651652345;0.3333333333333333;3.0;1.3333333333333333;0.2352941176470588;0.0;17.0;91.33333333333331;91.33333333333331;0.5830514975151974;0.3472126635287591;0.0;0.0;7.0;9.0;9.555555555555555;2.5;3.0;3.0;4.0;0.0;2.0;4.0;0.0;0.0;1.0;0.5;0.5;0.8888888888888888;0.5555555555555556;0.5;0.3333333333333333;1.0;0.4444444444444444;0.0;1.0;0.5;3.0
1;Der MTV von 1861 Sarstedt und andere Vereine fusionierten zur FSV Sarstedt. Die FSV bietet viele Sportarten an, darunter Fußball, Tennis und Turnen. Der Verein spielt seit 2003 in der Kreisliga Hildesheim.;5.14;5.29;5.0;5.14;4.86;8.0;46.875;1.625;56.25;15.625;1344.9375;7.72635;8.462724999999999;9.7680625;11.39105;14.419906201839616;11.553749999999996;22.731250000000003;5.28125;0.8333333333333334;4.564354645876384;3.227486121839514;70.69684192747833;50.40000000000002;0.9463948908766786;0.954992136862707;0.0157606581177375;133.33333333333337;0.0137931034482758;0.875;28.0;0.2894736842105263;0.0;0.0;0.0789473684210526;0.0263157894736842;0.3421052631578947;0.1578947368421052;0.131578947368421;0.0;0.0526315789473684;0.1842105263157894;0.4473684210526316;0.3684210526315789;0.0526315789473684;0.0;0.131578947368421;0.0;0.0;0.0;0.0;0.0;0.0;0.131578947368421;0.0526315789473684;0.0;0.131578947368421;0.0789473684210526;0.0;0.0263157894736842;0.0526315789473684;0.0;0.9614709844115208;0.0;0.6470588235294118;0.0588235294117647;0.0;0.0588235294117647;0.1764705882352941;0.0;0.0;0.4117647058823529;0.1764705882352941;4.333333333333333;1.0;0.0;0.0;0.0;0.0;0.6666666666666666;0.3333333333333333;0.0;1.0;0.0;1.0;0.0769230769230769;0.3846153846153846;0.0;0.5384615384615384;1.247219128924647;0.0;0.0;1.0;0.2307692307692307;3.0;0.0;67.33333333333333;67.33333333333333;0.3087552654576559;-1.007165706618446;0.0;8.0;8.0;7.285714285714286;5.833333333333333;2.6;3.0;3.7142857142857135;4.0;0.0;0.0;8.0;0.0;1.0;1.0;1.0;1.0;0.6666666666666666;1.0;1.0;0.0;0.5;0.5714285714285714;0.0;0.0;0.7142857142857143;0.0
5;Der Okres Oravský kraj liegt im westlichen Slowakei und umfasst etwa 130 km². Er grenzt an die Waag, den Fluss Orava und die Berge der Außeren Westkarpaten. Der Bezirk ist dünn besiedelt und hat nur eine Stadt (Dolny Kubiern) und eine Gemeinde über 2.000 Einwohner (ZaÅzrivaÅ).;4.0;4.22;3.89;5.0;4.67;9.4;27.659574468085108;1.5319148936170213;65.95744680851064;17.02127659574468;1602.3829787234042;5.420935319148937;6.023697021276595;7.049955319148937;6.961533617021275;13.66947344406855;8.949787234042557;18.24619284744228;4.74468085106383;0.8409090909090909;5.577959874688627;3.944213252578793;91.91918414092424;77.44000000000003;0.9542116706517624;0.9647816077148318;0.012099903487349;113.6363636363636;0.0116279069767441;0.8723404255319149;41.0;0.3035714285714285;0.0535714285714285;0.0535714285714285;0.0892857142857142;0.0357142857142857;0.3214285714285714;0.1785714285714285;0.0535714285714285;0.0178571428571428;0.0714285714285714;0.1607142857142857;0.5;0.3214285714285714;0.0535714285714285;0.0;0.1428571428571428;0.0178571428571428;0.0;0.0;0.0178571428571428;0.0;0.0;0.0892857142857142;0.0535714285714285;0.0357142857142857;0.125;0.0714285714285714;0.0;0.0;0.0714285714285714;0.0;0.956882942729808;3.0;0.6428571428571429;0.1785714285714285;0.1071428571428571;0.0714285714285714;0.1785714285714285;0.2;0.2;0.2857142857142857;0.1785714285714285;6.0;1.6666666666666667;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.3888888888888889;0.0555555555555555;0.1111111111111111;0.4444444444444444;5.261891294962297;0.3333333333333333;0.25;1.6666666666666667;0.2777777777777778;2.5;18.0;68.25;68.25;0.3328028206269955;-0.2613440197781913;7.666666666666667;3.5;5.25;5.625;6.8;2.6666666666666665;3.0;3.2222222222222223;3.0;0.0;2.0;4.8;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.25;0.5555555555555556;0.0;1.0;0.6111111111111112;0.25
4;"Der Schlüssel zum Erfolg der Chomein-Regierung war, dass sie die Qualifikation für den Todesurteil erhalten konnte. Dies wird als ""Erfolgsgeschichte"" bezeichnet und ist eine großartige Möglichkeit, um das Ergebnis der Chomein-Regierung zu veranschaulichen.";4.25;3.5;5.0;4.75;4.5;11.666666666666666;45.71428571428572;1.9142857142857144;57.14285714285714;31.428571428571427;1988.0142857142855;11.217666666666666;12.062761904761905;14.934642857142858;16.36409523809524;21.61951373252637;17.95085714285715;40.58503401360545;6.171428571428572;0.9090909090909092;5.222329678670935;3.6927447293799815;104.1563165452271;101.64;0.972741320266343;0.977921496293501;0.0077959733403877;73.46189164370985;0.0075757575757575;0.9142857142857144;32.0;0.2954545454545454;0.0;0.0227272727272727;0.1590909090909091;0.0;0.25;0.0454545454545454;0.0909090909090909;0.0909090909090909;0.0227272727272727;0.2045454545454545;0.4318181818181818;0.4772727272727273;0.0;0.0227272727272727;0.1818181818181818;0.0227272727272727;0.0;0.0;0.0227272727272727;0.0;0.0;0.2045454545454545;0.0;0.0227272727272727;0.1590909090909091;0.0;0.0454545454545454;0.0;0.0;0.0;0.972741320266343;4.0;0.4736842105263157;0.0526315789473684;0.0526315789473684;0.0;0.3684210526315789;0.2857142857142857;0.0;0.4736842105263157;0.3684210526315789;5.5;3.5;0.0;0.2857142857142857;0.1428571428571428;0.0;0.5;0.5;0.0;1.0;0.0;0.5714285714285714;0.2727272727272727;0.0909090909090909;0.3636363636363636;0.2727272727272727;0.5;0.5;1.3333333333333333;3.5;0.6363636363636364;0.0;11.0;127.0;127.0;0.1580928007974577;-2.073398669338596;10.0;0.0;11.333333333333334;10.333333333333334;7.0;2.5;3.5;3.2222222222222223;0.0;2.0;3.0;7.142857142857143;1.0;0.0;1.0;0.8888888888888888;1.0;0.5;0.9230769230769232;1.0;1.0;1.0;0.7777777777777778;1.0;1.0;0.8571428571428571;1.3333333333333333
